mf_current_assets,mf_nuveen_non_taxable_tot_assets,mf_nuveen_trailing_12m_net_sales,mf_nuveen_12m_gross_sales,club_status,mf_nuveen_prior_year_assets,mf_nuveen_12m_non_tax_total_gs,mf_prior_year_assets,mf_trailing_12m_net_sales,mf_commodities_12m_gs,mf_commodities_12m_net_sales,mf_international_equity_aum,mf_int_equity_12mo_gs,mf_int_equity_12mo_net,mf_municipal_bond_aum,mf_muni_12_mo_gs,mf_muni_12_mo_net,mf_sector_equity_aum,mf_sector_equity_12mo_gs,mf_sector_equity_12mo_net,mf_taxable_bond_aum,mf_taxable_bond_12mo_gs,mf_taxable_bond_12mo_net_sales,mf_us_equity_aum,mf_US_equity_12m_gross_sales,mf_us_equity_12m_net_sales,mf_nuveen_assets_fa_book_rank,mf_diversified_emerging_mkts_aum,mf_diversified_emerg_mkts_12m_gs,mf_europe_stock_aum,mf_europe_stock_12m_gross_sales,mf_europe_stock_12m_net_sales,mf_foreign_large_blend_aum,mf_foreign_large_blend_12m_gs,mf_foreign_large_blend_12m_net,mf_foreign_large_growth_aum,mf_foreign_large_growth_12m_gs,mf_foreign_large_growth_12m_net,mf_foreign_large_value_aum,mf_foreign_large_value_12m_gs,mf_foreign_large_value_12m_net,mf_global_real_estate_aum,mf_global_real_estate_12m_gs,mf_global_real_estate_12m_net,mf_health_aum,mf_health_12m_gross_sales,mf_health_12m_net_sales,mf_high_yield_bond_aum,mf_high_yield_bond_12m_gs,mf_high_yield_bond_12m_net,mf_high_yield_muni_aum,mf_high_yield_muni_12m_gs,mf_high_yield_muni_12m_net,mf_inflation_protected_bond_aum,mf_inflation_protect_bond_12m_gs,mf_infl_protect_bond_12m_net,mf_large_blend_aum,mf_large_blend_12m_gross_sales,mf_large_blend_12m_net_sales,mf_large_growth_aum,mf_large_growth_12m_gross_sales,mf_large_growth_12m_net_sales,mf_large_value_aum,mf_large_value_12m_gross_sales,mf_large_value_12m_net_sales,Most_Recent_12m_GS
29900196.83,0,0,0,Non-Club,0,0,35140717.53,-4411306.1,26532.58,26532.58,2718713.8,1562242.02,-397551.12,3357158.23,5306278.27,2800798.14,847263.16,446390.48,270878.02,20424299.7,17845590.84,-6588841.04,485079.11,265862.64,-12429.11,,475358.14,365578.39,0,0,0,135311.86,70658.65,-6291.62,192703.56,127325.8,11345.88,45440.2,28373,-1764.98,0,0,0,0,0,-43569.88,1951577.44,1789823.4,1756332.55,157335.05,1186312.19,60614.8,909.84,902.98,902.98,111541.3,16644.97,-22203.63,126189.69,54410.4,-3682.78,154176.53,125010.45,-16472.99,774420.96
7551917.72,0,-74964.02,0,Non-Club,15576,0,6117737.36,524361.82,10068.97,10068.97,2063793.68,700489.51,40967.39,66358.97,0,-120390.5,72401.06,3762.85,-1264.65,2069769.86,1009415.76,188640.88,2566321.87,890828.35,541509.99,48,825660.18,405703.03,828.33,0,0,485235.31,88755.38,-71452.29,621967.23,114566.91,-118476.25,74666.82,57956.81,53334.38,4701.75,1581.92,1581.92,0,0,0,283653.35,212944.91,207699.1,0,0,0,37335.26,6866.84,-70066.12,1019543.8,162286.02,9159.76,656307.89,252380.74,187606.7,258258.21,118679.21,87296.52,0
8055384.56,0,0,0,Non-Club,0,0,8420084.66,-657370.1,2456.96,2456.96,480232.52,267463.25,-179966.13,18211.59,0,0,221665.79,1293.97,-26110.14,918382.37,363555.38,-288343.92,1146919.64,302976.09,21606.03,,161062.74,145535.05,0,0,0,101623.62,11578.8,-42848.83,189317.29,107295.51,-121353.45,10440.57,3047.91,-2754.43,0,0,0,208161.08,0,-18775.81,113920.87,83274.51,69082.92,0,0,0,0,17.99,-972.77,213135.42,0,-17677.09,602451.39,137996.16,36604.86,135677.56,78963.25,-3849.31,0
2957940.49,0,0,0,Non-Club,0,0,2790562.87,-557953.24,0,-22736.6,783367.78,407818.65,76672.6,48846.85,0,-373270.12,7744.82,0,0,855352.34,762634.07,-171645.74,1146827.8,302614.31,17051.52,,259511.73,161695.12,0,0,0,137497.09,63601.92,32537.22,250947.28,163166.19,53671.48,69554.92,18486.49,-13178.76,3449.8,0,0,0,0,0,97299.58,74300.49,8365.27,0,0,0,39087.64,38332.49,-35680.11,227923.26,63509.16,21458.5,281449.73,12164.41,-3527.88,330549,143141.27,-35495.67,0
204253.09,0,0,0,Non-Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179222.39,0,0,25030.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38822.29,0,0,0,0,0,0,0,0,25030.7,0,0,0,0,0,0,0,0,0
3946458.38,0,0,0,Non-Club,0,0,1870522.76,1968005.38,0,0,107563.77,15169.39,-74.21,0,0,0,11818.24,0,0,3481323.96,2544687.48,1944683.78,274980.76,44391.33,32495.29,,60024.75,8350.45,0,0,0,0,0,0,19136.11,5513.47,-727.9,9031.14,120.48,-830.62,0,0,0,0,0,0,12279.33,4372.49,4323.97,0,0,0,813.97,804,804,43434.97,0,-220,71465.2,2019.13,-1096.53,105961.02,39944.8,34329.06,0
22934948.15,0,0,0,Non-Club,220261.95,0,25611927.44,-2749837.37,0,0,3696307.79,833248.64,-553718.65,512433.02,80986.45,-12927.68,246366.99,161517.64,30998.99,5717670.81,836803.37,-1499369.29,9800543.81,957702.88,-374944.3,19,978741.12,264201.07,0,0,0,343979.57,130898.59,-205683.88,1497582.54,429293.76,-403165.96,22397.01,0,-534.08,4637.47,1413.92,1393.14,9317.83,0,-1912.52,522137.95,268411.84,164871.8,0,0,0,253246.72,56281.27,-165180.71,2027537.18,68145,-41858.89,4260647.44,291575.34,-219966.15,2549847.54,348531.11,-30982.94,0.53
81482193.24,142.49,0,0,Master's,61758.66,0,69875442.77,8656823.19,3996.98,-16003.96,28386999.21,3252786.35,2191787.99,303138.1,0,-45736.69,2633036.42,468319.32,278370.5,16433925.97,8075013.03,6087609.95,26535155.09,3247070.05,650722,44,7751145.81,954380.11,2133644.39,25348.95,-81186.47,661028.07,81500.99,-126510.34,4880382.44,449410.25,402801.14,2880972.35,60452.36,-51782.47,137372.82,10409.97,-10894.09,1169378.16,390108.51,390108.51,599068.11,413673.89,369871.45,47559.09,0,-3752.02,21977.83,4649.59,-8961.29,5138111.19,318920.32,-38786.98,8270600.68,198987.25,-491947.65,1569259.33,39962.86,-138452.74,19.56
32589165.86,0,-16931.35,0,President,467,0,14011755.09,13457117.71,0,0,4385901.97,4105086.08,2985830.25,1489278.95,61.84,-83017.26,734022.5,443842.55,284659.39,22366147.57,21785421.82,9907659.44,2881917.56,792503.97,339424.35,31,60654.07,2940.67,2368.39,0,0,283712.5,13701.99,-2336.18,3498804.6,4088443.42,3420670.6,7966.08,0,-2046.09,0,0,-3642.49,0,0,-14396.66,2039972.36,1104380.36,1029138.95,620303.02,0,-82268.84,214877.04,1909.1,-993.68,993541.64,15693.55,-123982.74,1458571.61,734748.73,518120.87,81686.53,32930,-9604.67,0
8336382.98,30759.81,-2360.68,0,Non-Club,33796.74,0,7981720.58,-1743125.29,940.79,-2978.31,1558047.47,34219.85,-245967.21,87814.93,278.87,-508.94,1100405.33,156092.68,-133681.27,1200281.57,276432.39,-576692.37,3764671.86,11152.6,-551917.56,32,364718.88,27920.53,66046.33,0,0,75579.71,1507.64,-11716.81,446775.71,0,-40642.33,35109.59,0,-1497.06,27205.32,0,0,297783.85,0,-25003.6,26191.06,1443.21,1007.02,46991.49,0,0,3258.23,0,-1228.48,673100.08,0,-49070.91,2037619.29,7068.57,-253393.44,417408.82,2952.18,-151790.86,5359.2
2780149.12,0,0,0,Non-Club,26516.42,0,8476200.3,-425050.56,0,0,448916.62,239710.87,-122950.61,410263.72,394688.91,370514.3,108931.74,1102.63,-53185.37,404276.74,124668.72,-244979.93,1315983.9,2969.03,-379167.53,,245185.94,160658.94,0,0,0,41861.71,0,-43461.99,24737.73,70630.17,-110114.2,0,7997.82,-1217.72,0,0,0,91046.71,0,0,12572.6,12776.34,12776.34,401025.89,391409.12,391409.12,0,0,0,793542.12,0,-280492.98,245154.62,2402.5,-42784.75,91815.19,0,-56212.9,0
29308947.15,0,0,0,Non-Club,298403.99,0,25674926.46,1994680.72,554320.21,554284.98,6692891.13,2517475.34,150456.18,1073376.16,14181.9,-13749.94,598987.01,241643.51,-259951.91,5387427.24,2252044.34,531818.96,11230024.51,2046782.33,1090285.03,29,2049422.35,984269.42,0,0,-1449.28,1061343.48,286624.97,-110770,2053679.51,1073650.17,164215.51,548516.46,161640.3,-31684.07,1309.45,0,0,300419.44,0,-150,1331003.9,932411.42,926126.49,186541.78,0,-14249.78,97149.8,11215.78,-15576.54,3150899.77,110254.25,-3148.68,3712022.71,371005.79,221010.55,2441827.23,907031.57,343792.91,0
7112227.9,12434.36,0,0,Non-Club,76195.71,0,8135538.33,-132953.1,0,0,246983.97,0,-61962.36,64221.61,0,-31041.28,117811.14,0,-64698.01,471587.91,67089.49,-253434.34,2130641.51,195726,-58224.86,19,0,0,0,0,0,38788.54,0,0,14210.91,0,0,4580.44,0,0,0,0,0,15383.96,0,0,18937.4,0,0,0,0,0,0,0,0,777615.89,76594,-4101.9,873308.18,90075.5,13507.66,393879.98,29056.5,11.64,0
8923151.88,0,-3343.42,0,Non-Club,61058.56,0,8487939.14,-437585.09,14892.35,8051.54,1940412.42,215577.24,69493.08,185994.44,0,-141701.24,148651.2,24259.88,-22972.86,1835045.13,312887.82,-80380.61,3693347.89,114907.99,-194058.53,23,356292.28,137258.96,0,0,0,73639.25,2563.64,-12777.79,791047.75,70160.28,-7182.76,93538.75,2247.84,-1398.19,11260.44,14509.24,-1605.21,33672.25,0,0,147789.23,12400.32,-13638.25,0,0,0,9596.83,194.99,-21914.23,1379762.37,35098.06,-64984.34,1628937.03,21513.69,-114726.18,96333.97,3720.02,953.84,0
16739204.01,0,0,0,Non-Club,8917.02,0,21962233.65,-5310463.89,0,0,2143922.96,61822.91,-479992.76,683223.93,208495.48,-14807.44,260717.15,0,-125502.72,4696313.9,757917.35,-1161882.42,7686867.8,389866.36,-2924666.85,29,42237,0,11582.98,0,-53362.23,1622330.68,61817.39,-262112.84,130832.73,0,-697.08,210049.11,0,-50067.83,0,0,0,164921.22,0,-41203.67,108706.04,17372.92,-104212.39,61999.14,0,0,10933.37,0,-10943.66,492353.62,0,-80180.42,2323100.71,593.92,-765417.41,3181976.68,21108.48,-1504567.96,104248.27
57576762.2,0,0,0,Non-Club,0,0,0,525664.85,0,0,2055492.15,12348.04,11596.6,7026532.43,564896.61,564896.61,327324.24,0,-2486.51,42271258.49,22729.23,-55649.51,5478153.9,8824.76,7307.66,,1026426.12,3953.68,0,0,0,35251.25,1509.97,1509.97,398561.74,5374.42,5374.42,295727.9,1509.97,1509.97,1625.1,0,0,0,0,0,337643.24,3457.16,-4202.36,73879.89,0,0,0,0,0,1535543.94,0,0,2870613.98,2001.42,2001.42,263893.04,3854.27,3854.27,27193.1
4029855.42,0,0,0,Non-Club,200858.9,0,4393172.06,-441607.09,0,0,521509.09,55445.31,-128144.89,312156.19,141.04,-24430.45,318885.47,73107.92,-23737.49,739906.31,314050.79,12981.84,1753178.28,54413.29,-211581.93,4,109246.66,8891.66,0,0,0,102799.89,38968.16,-69855.42,23521.91,3181.66,-15210.99,4768.91,2379.84,-9428.14,58066.1,6015.82,-1734.73,87068.24,49994,49994,64619.47,12489.57,-17804.99,32507.2,0,0,3544.43,670.57,-8980.31,608227.91,13249.76,-33072.2,658110.33,2473.94,-42877.98,332468.8,27176.72,-8488.02,0
9348358.25,0,0,0,Non-Club,0,0,5696948.11,1082384.82,0,0,2766241.63,433224.34,20769.37,2331207.62,2264383.01,1655724.8,35266.01,0,0,2821820.08,2391576.68,-974644.97,712176.11,9658.76,-6871.03,,330966.31,0,0,0,0,50525.34,0,-199307.37,1312272.77,399600,198221.08,0,0,0,0,0,0,0,0,0,4599.66,0,-134518.74,0,0,0,0,0,0,251767.83,0,0,209444.37,9658.76,8960.13,25592.17,0,-9838.49,0
93548608.48,11066.34,-1150197.45,0,President,1048555.98,0,86274091.71,6419912.87,0,-2935.73,1504967.82,2618854.25,-389598.08,5726447.93,4803290.68,-2318348.55,242638.99,2502.27,-114879.67,71765568.29,26511114.62,11274395.05,11716571.82,2764658.9,-1387146.22,27,4613.84,1493.25,0,0,0,9373.15,82526.51,-1506150.71,657956.69,621764.98,495447.47,717511.38,1912241.83,996084.14,129.41,0,-4705.32,225635.7,0,-3408.08,3455.28,6185.7,-1882.42,0,1578226.99,-4544807.71,1342.48,287.95,-427.35,1467281.34,263814.31,-450826.12,3160492.36,562031.08,-641219.98,4810276.33,1200484.8,-323749.66,0
8804906.37,0,0,0,Non-Club,79035.9,0,9160384,-406141.12,1198.27,1198.27,612721.82,9092.61,-59606.35,2017811.13,0,-33338.08,140564.27,7130.19,-35524.99,636507.8,49169.67,10673.68,5075541.11,26257.58,-316390.46,17,9887.7,1091.72,4208.71,0,0,64410.16,1023.96,-41042.4,102806,2939.01,-300.06,135151.61,3968.65,-15586.87,0,0,0,40374.8,0,0,57266.1,5380.79,5203.54,176115.78,0,-33338.08,82513.55,217.86,-3108.91,1988171.67,11520.91,-197079.35,1769090.08,6920.76,-80124.14,656484.68,562.7,-8985.98,0
14950341.72,0,-12780.43,0,Non-Club,12978.5,0,14699225.62,-1527418.04,0,0,1262337.93,51959.9,-163147.61,1080954.77,0,-13694.48,260709.05,2378.14,-7207.83,4568606.74,247814.06,-685447.38,7037459.63,508481.21,-480863.6,,80422.64,8386.07,5954.1,0,0,367536.35,34392.45,-91890.48,271032.41,4712.31,-31311.32,50937.3,652.57,-332.13,0,0,0,93385.32,0,-45,327285.4,25041.85,-46.77,41144.72,0,-317.92,44378.52,1748.73,-1287,1568144.21,166247.05,-23561.26,2917247.85,129118.01,-228900.5,1059165.95,84888.38,-161497.64,0
15245051.58,0,-12825.55,0,Master's,0,0,26860554.39,-10522721.28,0,0,1465796.59,2410935.1,-7804882.01,2380139.97,2045591.21,1242083.5,8878.77,3195.12,-104265.98,6395413.28,7715283.8,2612626.37,2791850.34,456062.21,-1254763.78,,448258.35,1022504.65,1692.5,0,0,51052.62,1290104.53,-1917127.12,92939.6,5918.17,-74850.55,3830.65,0,-12140.83,2505.2,3195.12,0,6373.57,0,-14644.32,3346293.85,3492566,3150130.53,652885.98,429965.83,-346740.04,4154.96,461.79,-1422.98,275907.87,2190.89,-61579.29,866255.63,18914.37,-103260.06,189904.55,373351.16,-762940.55,0
18886448.74,0,0,0,Non-Club,0,0,0,-416775.66,0,0,1463827.72,268670.46,-23215.78,2901603.65,216955.02,-117023.71,531181.36,449450,433070.84,7455353.55,1216909.31,-80285.5,4546619.09,241648.92,-497765.41,,213422.22,90970.48,0,0,0,72183.88,5541.49,-25257.04,205635.4,0,-18114.61,47717.04,2908.49,2908.49,22033.74,0,0,20464.37,0,0,88482.09,0,-504.66,85353.52,0,0,0,0,0,1639722.01,6039.97,-298120.87,1488212.97,73285.57,-31286.16,531114.89,0,-168264.11,0
35529784.82,0,0,0,Century,0,0,32762571.85,3288745.19,100362.86,99176.42,9580558.43,3111154.31,645682.93,0,0,-21591.49,132301.92,65391.51,-103022.18,10546393.17,2473549.72,997164.34,14169286.3,3499870.85,1797932.09,,3093007.36,1267374.8,0,0,0,2712247.74,678389.38,-94813.56,3350485.59,895768.43,363020.73,160712.77,119677.86,28256.16,0,0,-3451.49,0,0,0,328369.65,263500.13,235108.93,0,0,0,73975.46,29574.62,-168149.53,1775728.98,305170.01,-22429.09,5509448.49,1092509.79,582343.8,2196941.54,473341.61,233518.62,0
224913.99,0,0,0,Non-Club,0,0,178074256.8,1750558.7,0,0,0,0,0,28359.28,0,0,0,0,0,0,2250558.7,1750558.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36532455.53,0,0,0,Century,0,0,30409221.04,5397075.27,0,0,6330775.09,785221.71,442286.17,0,0,0,77722.68,3904.97,57.76,3735525.84,3194476.91,2964901.66,25339628.95,3197883.22,1944867.68,,239010.29,10927.88,0,0,0,1832423.91,160813.6,-84792.83,3599723.98,547507.03,454239.6,304522.03,63598.2,61787.54,0,3904.97,57.76,0,0,0,434.11,221.75,221.75,0,0,0,641.11,240.76,240.76,3988005.21,700874.01,523517.23,11175410.98,1015516.54,467059.54,6958683.13,1074933.32,867450.91,0
49753803.03,1370.36,-46318.03,0,Master's,696493.7,0,40846461.24,-1302339.45,0,-2315.61,6692803.98,1264887.93,-2483062.48,907849.39,433611.28,87531.34,3762409.56,3390827.6,2864725.49,29946553.18,12034464.5,2313733.29,7491622.2,83044.4,-496945.07,10,4072110.43,1052221.37,7505.73,0,-182.2,808316.61,114977.22,-261846.29,790648.68,74169.33,-354349.66,84387.19,11608.97,-38394.95,5991.93,0,0,493313.87,2595.24,-50133.67,34191.77,12029.57,8985.52,12432.67,0,0,10391.39,347.6,-1488.26,2812744.56,25899.7,-180067.84,1669124.49,13476.58,-239505.06,1274518.66,1859.48,-24992.78,0
43389596.72,20019.62,-176.86,0,President,74167.23,0,47463200,-4971713.95,10497.91,10497.91,8175170.43,1307542.5,-488110.45,4143409.44,543997.96,528128.8,265545.1,4376.49,-839190.2,13416431.24,2141987.5,-3941898.25,13447153.99,583595.27,-289896.96,35,382187.47,147255.24,52384.33,0,0,1192674.05,74389.62,-291415.67,3119288.66,1025526.93,732398.21,83203.35,23715.95,6293.35,0,0,0,29606.41,0,-711000.82,139672.81,127121.98,88277.4,1153837.37,16997.96,16997.96,130797.25,6596.71,-10527.59,1655911.25,90547.01,-18425.48,5657544.93,226060.25,87050.14,1802847.39,146306.15,-368876.06,34000
74184369.47,0,0,0,President,0,0,63277274.93,10946325.98,0,0,25342125.22,14734735.81,-617771.48,6502094.38,4160942.16,526818.48,18551.2,0,-6429.46,30743387.25,42293635.15,9400621.75,10672548.22,4219620.83,1662308.09,,4789567.88,1380100.55,0,0,0,151262.99,33629.65,-84383.57,67440.86,0,-24034.83,0,0,0,0,0,0,0,0,0,8884373.72,8867185.94,8831182.33,168990.29,0,0,8980.25,1161.91,-7297.82,9474130.49,3594143.82,2648185.13,1120261.45,592276.11,-946280.11,23007.99,8394.96,-5326.48,0
22942442.2,0,0,0,Non-Club,0,0,0,-190323.16,0,0,548168.37,0,-54039.05,810755.39,0,0,108146.85,0,-50000,19385107.66,549994,192835.43,1458185.98,0,-154369.42,12,0,0,0,0,0,57098.96,0,0,113288.33,0,0,93192.17,0,0,0,0,0,73338.65,0,-50000,15086.37,0,-101788.68,0,0,0,0,0,0,501142.65,0,0,609929.27,0,-154369.42,336686.03,0,0,0
3804501.41,0,0,0,Non-Club,0,0,0,178254.77,0,0,315968.83,402279.99,168994.29,2290477.86,0,-56018.07,5129.28,0,-38419.3,508231.52,595189.44,149597.73,485765.18,301122.33,2372.75,,93023.35,123351.85,0,0,0,48832.78,44346.23,33589.36,110181.14,173715.65,67603.19,33439.47,50794.33,23038.1,1236.59,0,0,0,0,0,42596.03,38914.86,-75346.03,0,0,0,3182,3142.99,3142.99,23924.76,3343.88,-16286.5,222743.32,59641.74,-14494.69,108898.31,139566.36,67816.49,0
127191.86,0,0,0,0,0,0,12277663.48,-306403.02,5275.1,5126.4,25201.2,174232.81,-203364.34,29,28.93,28.93,5133.41,91921.69,7549.64,21242.09,153208.02,-18857.07,62033.83,676833.06,-91115.76,,4513.07,30004.15,40.02,3794.89,3559.21,2599.02,36484.2,35526.2,12798.5,64179.29,-118608.34,386.91,3611.97,1434.39,135.96,5989.92,5919.9,979.86,0,0,2273.95,9503.84,427.73,0,0,0,1674.49,10282.94,-19925.95,23471.9,165345.06,43241.79,14697.76,125259.68,-47937.95,10087.66,64844.21,-20864.67,0
22360958.8,0,0,0,Non-Club,0,0,21442657.48,447787.22,0,0,1193633.36,9993.5,-76793.84,4789307.96,269987.5,76732.79,356239.49,0,-2930.84,10592038.45,1535566.83,746252.21,4427149.74,209312,-233258.64,,47604.95,0,0,0,0,59480.66,0,0,155610.33,0,-54781.65,8531.97,0,0,8448.86,0,-406,0,0,0,2712706.79,751217.5,699859,1271121.74,269987.5,194085.92,12916.36,0,0,1894187.85,209312,49373.2,1362446.44,0,-184032.25,267595.3,0,-15689,0
137248231,5.23,-12889.04,0,Chairman,25511.64,0,137886549.5,2357129.61,21410.3,21093.36,13804775.82,1659043.02,-1929992.44,15331093.84,4820008.12,2689302.75,3741211.43,2394521.55,732704.36,73243620.41,38593972.6,4611251.17,13570752.75,3009054.83,-885310.86,70,4688653.24,436704.72,5.31,0,-37207.52,1668164.78,503376.8,168918.07,2414222.28,348477.99,-950558.39,456290.18,37117.22,-72573.44,153766.82,80315.03,18110.78,97993.97,0,-4.13,2072801.88,593755.95,385196.5,4187190.47,215564.04,-135102.4,19396.02,6304.29,-19121.39,2545258.24,106614.72,-731450.75,4511857.65,296682.37,-946409.73,3496946.39,1778670.62,1230010.5,0.14
72144974.88,0,-64719.26,0,Master's,361607.41,0,69536421.74,2048736.73,0,-72347.05,3484585.64,679604.2,-220450.24,8150226.21,2714888.12,1843501.61,6918492.24,70943,-1125899.48,40345584.24,9502367.05,2712299.76,9131782.11,646054.36,-1027464.51,27,545741.7,138145.43,0,0,0,1333021.68,181123.01,-182742.43,1018946.07,65973.76,-25293.66,69478.86,0,-98793.01,0,0,0,1828258.19,22981,-260627.28,352462.92,2958.14,-110500.19,4278328.22,584042.72,322301.28,2021.54,1707.63,-5731.72,2978548.62,143245.53,-122323.48,3512930.41,383395.86,-68491.39,355103.39,0,-96311.68,0
8732380.11,0,0,0,Chairman,0,0,20115895.3,-11642142.84,4785.96,4780.39,236643.91,14489.88,-865.19,253061.58,0,-7.38,61632.31,2670.97,-1338.15,7919802.12,16177438.76,-11648630.86,193530.16,10660.86,4226.34,,5282.41,5962.97,0,0,0,0,0,-16.31,6838.45,5060.96,-3808.76,110131.45,3319.99,3319.99,0,0,0,0,0,0,6263.35,5887.96,5880.7,132020.64,0,0,0,4.99,-2585.2,0,0,-90.97,31715.2,1331.06,225.82,31614.29,5494.93,812.68,0
90247666.71,10.42,-10380.72,0,President,25250.24,0,95351559.59,-7404114.57,3777.95,-36307.16,15626119.19,482749.65,-958208.77,10119648.34,2210,-404207.12,2598805.86,209133.28,-657109.92,13614123.65,2622549.16,-1639556.28,22245686.94,127419.45,-1838655.15,58,788810.73,37314.75,214991.22,0,-44111.01,3166993.39,131687.16,-789529.76,1579189.49,18626.32,-21125.17,1665944.94,234804.14,143402.54,222426.44,15.75,-63981.39,600806.37,0,-21733.75,581595.75,15592.1,-34389.46,272837.26,2210,-58327.23,851694.49,85161.09,28391.48,6660555,13676.28,-764473.89,6879707.58,4901.93,-472438.84,4837961.68,73857.35,-137756.28,0
7526621.6,1234.9,0,0,Non-Club,73935.44,0,5921345.93,1459037.96,0,-41893.73,564519.01,67602.85,26935.78,276585.06,0,0,70866.58,1856.91,-1777.07,4581370.56,1682144.23,1515119.87,1823710.45,81874.47,-35351.16,19,118303.56,17376.81,0,0,0,332901.44,39851.84,10804.63,40718.73,3024.3,-2855.55,22536.47,7019,7019,0,0,0,57289.86,1300,1300,32267.76,17515.15,16646.39,178736.15,0,0,270184.39,3127.65,-13643.36,480173.23,37357.28,7975.55,606598.23,7832.76,-39875.83,213235.96,4270.59,-3191.76,0
18716244.6,0,0,0,Non-Club,0,0,17728721.37,687434.62,0,0,4991364.11,968722.78,483341.86,217565.1,667.92,-59298.81,780991.42,67953.92,-165800.26,560356.56,33884.73,-185156.08,7170966.84,1937683.67,1132340.66,,947523.15,275041.48,9257.48,0,-7107.48,22768.44,1334,873.73,2418562.52,685280.3,374892.93,30764.36,0,0,0,0,0,309481.51,0,-7536.12,120340.59,3818.29,-44615.68,19587.43,132.36,132.36,1172.19,0,-455.73,2682777.12,897967.31,764134.65,1684706.51,299625.1,-63815.11,774818.77,11067.45,-59452.75,0
59276690.57,369.7,-3337,0,President,20468.45,0,59355698,1213425.88,0,0,5677600.78,2770080.03,2651662.94,11955543.33,11628209.38,5107227.62,169628.67,1944.22,-23219.05,40002006.1,31403845.18,-6233645.13,979396.85,2329.12,-230457.87,30,39461.43,4182.84,284.32,0,0,9336.36,1560.8,1560.8,5610528.53,2762696.39,2652203.77,0,0,0,0,0,0,106106.49,0,-3083.71,737749.13,297528.95,296132.2,0,16000,-52057.03,0,0,-1.26,94909.62,0,-54925.11,563289.79,2329.12,-71975.58,45050.38,0,-34107.47,0
99402552.79,0,0,0,Master's,236526,0,68844378.72,-4154148.99,1365.5,174.66,2106016.6,46962.93,3305.45,54608005.42,0,-2919048.7,4925090.94,27294.75,-4232.25,657820.28,38086.61,-503719.73,31988794.39,82067.94,-208414.52,13,331117.8,22049.08,0,0,0,68378.68,1420,-304.52,146391.92,17396.9,-12632.04,53227.07,2161.95,-407.89,1745.16,416.5,277.24,3508312.76,0,-7973.86,156560.88,9821.63,8236.78,3510531.45,0,0,840.36,10.49,-1821.77,22158551.84,14815.01,-247305.98,4394462.66,41680.38,34551.75,2519588.81,11315.74,-5233.61,0
72859442.23,0,0,0,Master's,0,0,62834233.82,10851706.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65671130.39,0,-50289.62,0,Century,25.43,0,64708262.9,-1114682.84,0,0,10398414.55,847927.17,-304580.5,122313.37,102125.97,27959.09,1039753.8,832.72,-135948.42,24720019.9,11860942.12,1616609.46,12556637.81,213609.46,-1376876.7,58,1757130.89,75959.13,0,0,-1978.31,592076.86,98771.76,35827.87,7159564.16,590008.63,-259028.32,171659.47,0,-22.35,589061.1,825,825,56103.08,7.72,-61238.85,25.9,0.3,-2.64,368.28,10.92,-28,23.83,0.03,-3.85,709747.28,7024.48,-91181.8,5416689.23,75389.59,-762259.2,4780078.71,105783.63,-465279.76,0
21477809.67,0,-8705.33,0,Non-Club,9211.42,0,22333675.7,-619502.3,204392.31,204363.7,1719727.92,5409411.02,773113.63,166.46,0,-6100.7,10439.05,599810.44,-759036.06,11255655.53,12207622.53,-1519930.29,4194036.46,8793602.52,1174288.18,,408459.41,1329861.65,0,0,0,16841.5,2515.7,-9751.46,922917.61,2697352.77,798762.81,595.75,928392.55,171705.74,1654.64,0,0,8739.71,179647.64,-910081.2,4486.87,6758.1,-1321.93,0,0,-191.7,286573.29,521685.54,259443.65,361828.12,108391.49,70012.66,1971342.02,3728937.31,137717.14,495863.42,2299894.83,826089.22,0
47622552.74,0,0,0,Non-Club,0,0,49912457.12,-1503451.37,1098644.69,1053621.59,7091671.5,3996087.71,-255364.69,1531760.93,95313.2,-208367.03,234372.49,622450.16,-411612.2,12576748.13,6199668.61,1091385,10596261.33,4203548.05,-962936.57,,2117701.73,1670022.56,202.9,0,0,808616.16,384890.41,-119822.33,3282766.78,1551450.76,-246171.65,552601.36,376670.89,148562.67,3088.46,1853.25,1627.26,18246.07,0,-39810.32,1252162.83,1134816.25,1059820.97,0,0,0,0,14.56,-418.51,2526990.71,72750.64,-997449.5,2094007.97,697340.02,-292742.86,4126510.78,2603783.63,-80722.5,0
